bird_id,theme,head,eyes,body,tail,wingLeft,wingRight,feet,beak
6985,seafoam,1f409,1f60d,var4,var4,var4,var4,var4,1f60d
6986,nebula,var3,1f60d,var3,var3,var3,var3,var3,1f60d
6987,orange,var1,1f60f,var1,var1,var1,polkadot,var1,1f60f
6988,eggplant,var1,1f60e,var1,1f32a-fe0f,var1,var1,var1,1f60e
6989,defaultyellow,var4,1f970,var4,var4,var4,var4,var4,1f970
6990,mango,var2,1f970,var2,var2,2600,var2,var2,1f970
6991,chocolate,var3,1f60d,var3,var3,polkadot,var3,var3,1f60d
6992,steelgray,var2,1f618,var2,var2,var2,var2,var2,1f618
6993,periwinkle,1f30b,1f970,var4,var4,var4,var4,var4,1f970
6994,seafoam,var4,1f47f,var4,1f409,var4,var4,var4,1f47f
6995,blue,1f916,1f970,var1,var1,var1,var1,var1,1f970
6996,bandicoot,var2,1f62c,var2,var2,var2,var2,var2,1f62c
6997,bandicoot,1fa78,1f60d,var4,var4,var4,1fa78,var4,1f60d
6998,nightwing,1f30b,1f9df,var1,var1,var1,var1,var1,1f9df
6999,streetlime,var2,1f60e,var2,var2,var2,cyberbird,var2,1f60e
7000,defaultyellow,var3,1f62c,var3,1f409,var3,1f409,var3,1f62c
7001,bandicoot,1f98b,var1,var1,var1,var1,var1,var1,1f54a-fe0f
7002,ocean,var4,1f60e,var4,1f30a,var4,var4,var4,1f60e
7003,defaultyellow,var1,1f32b,var1,var1,var1,var1,var1,var0
7004,retrosteel,var3,1f60e,var3,var3,2694-fe0f,2694-fe0f,var3,1f60e
7005,defaultyellow,var4,1f976,var4,var4,var4,var4,var4,1f976
7006,mango,var1,1f609,var1,2600,var1,2600,var1,1f609
7007,duckeggblue,1f916,1f60d,1f916,1f916,1f916,1f916,1f916,1f60d
7008,seafoam,var4,1f618,var4,var4,var4,var4,var4,1f618
7009,lavender,cyberbird,1f609,var2,var2,var2,var2,var2,1f609
7010,eggplant,1f48e,1f32b,var1,var1,var1,var1,var1,var2
7011,duckeggblue,var1,1f618,var1,1f916,var1,var1,var1,1f618
7012,defaultyellow,1f409,1f60e,var3,var3,var3,var3,var3,1f60e
7013,defaultyellow,var0,1f970,var0,1f4a7,var0,var0,var0,1f970
7014,camouflage,var2,1f60f,var2,var2,var2,var2,var2,1f60f
7015,beige,1f9be,var0,var0,var0,var0,var0,var0,1f9db-200d-2642-fe0f
7016,defaultyellow,var4,1f60e,var4,var4,2694-fe0f,var4,var4,1f60e
7017,defaultyellow,var4,1f609,var4,var4,var4,var4,var4,1f609
7018,chocolate,var4,1f618,var4,var4,var4,var4,var4,1f618
7019,red,var1,1f60f,var1,var1,var1,var1,var1,1f60f
7020,olive,var4,var4,var4,var4,var4,var4,var4,1f54a-fe0f
7021,sunset,2600,1f32b,var0,var0,var0,var0,var0,var1
7022,lola,var3,var1,var3,1fa78,var3,1fa78,var3,1f9db-200d-2642-fe0f
7023,bandicoot,var1,263a-fe0f,var1,1f525,1f525,1f525,var1,263a-fe0f
7024,pinegreen,var3,var0,var3,var3,var3,var3,var3,1f54a-fe0f
7025,pumpkin,var3,rasta,var3,var3,1f525,var3,var3,rasta
7026,sunkissed,var1,1f32b,var1,var1,2600,var1,var1,var0
7027,hell,var3,263a-fe0f,var3,2694-fe0f,var3,var3,var3,263a-fe0f
7028,oddworldabe,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7029,punkblue,var0,1f60e,var0,var0,var0,var0,var0,1f60e
7031,rmrkpink,var2,1f60d,var2,var2,var2,polkadot,var2,1f60d
7032,pinegreen,var2,1f976,var2,var2,var2,var2,var2,1f976
7033,wine,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7034,defaultyellow,var3,1f609,var3,1f32a-fe0f,var3,var3,var3,1f609
7035,mango,var2,rasta,var2,2600,var2,var2,var2,rasta
7036,icicle,var3,var3,var3,var3,var3,var3,var3,1f9db-200d-2642-fe0f
7037,pistachio,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7038,denim,var0,1f60d,var0,1f4a7,var0,var0,var0,1f60d
7039,red,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7040,defaultyellow,1f525,1f618,var3,var3,var3,var3,var3,1f618
7041,duckeggblue,1f9df,1f618,var0,var0,var0,var0,var0,1f618
7042,chilipepper,1f525,1f60d,var0,var0,var0,var0,var0,1f60d
7043,mint,var3,1f62c,var3,1fa78,1fa78,var3,var3,1f62c
7044,mattel,var3,1f618,var3,var3,var3,var3,var3,1f618
7045,wine,var4,1f618,var4,var4,var4,var4,var4,1f618
7046,defaultyellow,var2,1f9df,var2,var2,var2,var2,var2,1f9df
7048,seafoam,var0,1f32b,var0,var0,1f409,var0,var0,var1
7049,eggplant,1f30b,1f60f,var0,var0,1f30b,var0,var0,1f60f
7050,ocean,var0,1f32b,var0,1f30a,1f30a,var0,var0,var4
7051,defaultyellow,2600,1f62c,var4,var4,var4,var4,var4,1f62c
7052,hymn,var1,1f60f,var1,var1,1f32a-fe0f,var1,var1,1f60f
7053,defaultyellow,var1,1f609,var1,1f98b,var1,var1,var1,1f609
7054,steelgray,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7055,red,1f525,1f32b,var3,var3,var3,var3,var3,var4
7056,mango,2600,1f618,var3,var3,var3,var3,var3,1f618
7057,seafoam,1f409,rasta,var1,var1,var1,var1,var1,rasta
7058,pistachio,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7059,eggplant,var1,1f970,var1,var1,var1,var1,var1,1f970
7060,ocean,var4,1f618,var4,var4,1fa78,1fa78,var4,1f618
7061,retrosteel,var3,263a-fe0f,var3,1f48e,var3,var3,var3,263a-fe0f
7062,pumpkin,var4,1f32b,var4,var4,var4,var4,var4,var4
7064,defaultyellow,var4,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7065,mint,var3,1f60f,var3,var3,var3,var3,var3,1f60f
7066,sunset,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7067,blue,var3,263a-fe0f,var3,1f48e,var3,var3,var3,263a-fe0f
7068,gumpop,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7069,defaultyellow,var3,263a-fe0f,var3,var3,var3,1f98b,var3,263a-fe0f
7070,defaultyellow,var1,1f609,var1,var1,var1,var1,var1,1f609
7071,retrosteel,1f30a,1f92f,var2,var2,var2,var2,var2,1f92f
7072,punkblue,var0,1f618,var0,var0,var0,var0,var0,1f618
7073,ocean,1f32a-fe0f,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7074,puff,1f9be,1f60e,var2,var2,var2,var2,var2,1f60e
7075,rift,var1,1f970,var1,var1,var1,var1,var1,1f970
7076,mango,2694-fe0f,1f970,var1,2694-fe0f,2694-fe0f,var1,var1,1f970
7077,chocolate,var3,1f970,var3,var3,var3,var3,var3,1f970
7078,ocean,var1,rasta,var1,var1,1f30a,var1,var1,rasta
7079,chocolate,var0,1f970,var0,var0,var0,1f30b,var0,1f970
7080,beige,var4,1f92f,var4,var4,var4,var4,var4,1f92f
7081,brushed,var4,1f618,var4,var4,var4,var4,var4,1f618
7082,denim,1f32a-fe0f,rasta,var1,var1,var1,var1,var1,rasta
7083,defaultyellow,var3,1f60d,var3,var3,var3,1f916,var3,1f60d
7084,bandicoot,1f98b,rasta,var3,var3,var3,var3,var3,rasta
7085,bandicoot,1f98b,1f32b,var3,var3,var3,var3,var3,var2
7087,hymn,var4,1f609,var4,var4,1f4a7,var4,var4,1f609
7088,spacepoptart,var2,1f970,var2,var2,var2,var2,var2,1f970
7089,grafitti,var3,1f609,var3,var3,var3,var3,var3,1f609
7090,punkblue,var2,1f60e,var2,var2,polkadot,var2,var2,1f60e
7091,bandicoot,var3,1f92f,var3,1f525,var3,var3,var3,1f92f
7092,hell,var0,1f92f,var0,var0,1f9be,var0,var0,1f92f
7093,red,var3,1f60d,var3,var3,var3,1f9df,var3,1f60d
7094,lola,var0,1f618,var0,var0,var0,1f98b,var0,1f618
7095,gold,var4,1f62c,var4,var4,var4,goldtrim,var4,1f62c
7096,lavender,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7097,grafitti,var3,1f609,var3,var3,polkadot,var3,var3,1f609
7098,defaultyellow,var4,1f976,var4,1f525,var4,var4,var4,1f976
7099,electrik,var0,1f976,var0,var0,var0,var0,var0,1f976
7100,red,var1,1f618,var1,var1,1f525,var1,var1,1f618
7101,lola,var2,1f618,var2,var2,1f525,var2,var2,1f618
7102,hymn,var2,rasta,var2,var2,var2,1f30a,var2,rasta
7103,denim,var3,1f60d,var3,var3,1f32a-fe0f,var3,var3,1f60d
7104,duckeggblue,var1,1f60d,var1,1f916,var1,var1,var1,1f60d
7105,nineties,var4,1f60d,var4,var4,var4,polkadot,var4,1f60d
7106,white,1f9be,rasta,var2,var2,var2,var2,var2,rasta
7107,chilipepper,var4,1f60d,var4,var4,var4,var4,var4,1f60d
7108,defaultyellow,1f525,1f620,var2,var2,var2,var2,var2,1f620
7109,defaultyellow,var2,1f60d,var2,1f30b,var2,1f30b,var2,1f60d
7110,electrik,cyberbird,1f970,var3,var3,var3,var3,var3,1f970
7111,defaultyellow,var2,1f60d,var2,var2,var2,var2,var2,1f60d
7112,chilipepper,1f525,1f618,var1,var1,var1,var1,var1,1f618
7113,sunset,var1,rasta,var1,var1,var1,var1,var1,rasta
7114,ube,var2,1f92f,var2,var2,var2,cyberbird,var2,1f92f
7115,eggplant,var3,1f970,var3,var3,1f48e,var3,var3,1f970
7116,sunkissed,2600,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
7117,grafitti,var1,rasta,var1,var1,1f30b,var1,var1,rasta
7118,defaultyellow,2600,rasta,var3,var3,2600,var3,var3,rasta
7119,sunkissed,var4,1f92f,var4,var4,var4,2600,var4,1f92f
7120,retrosteel,var2,1f32b,var2,var2,var2,var2,var2,var2
7121,white,var3,1f60f,var3,var3,var3,var3,var3,1f60f
7122,electrik,var0,1f60f,var0,1f98b,var0,var0,var0,1f60f
7123,defaultyellow,var2,1f970,var2,cyberbird,var2,var2,var2,1f970
7124,sakura,var4,1f60f,var4,var4,var4,var4,var4,1f60f
7125,lola,var0,1f60d,var0,1f525,var0,var0,var0,1f60d
7126,defaultyellow,var1,1f60d,var1,var1,var1,1f525,var1,1f60d
7127,defaultyellow,1f30a,1f618,var0,var0,var0,var0,var0,1f618
7128,duckeggblue,var4,1f62c,var4,var4,1f916,var4,var4,1f62c
7129,lola,1f525,1f609,var2,var2,var2,var2,var2,1f609
7130,blue,1f4a7,1f970,var3,var3,var3,var3,var3,1f970
7131,retrosteel,var1,1f970,var1,1f32a-fe0f,var1,var1,var1,1f970
7132,nebula,var0,var3,var0,var0,1f48e,var0,var0,1f54a-fe0f
7133,defaultyellow,1f48e,rasta,var4,var4,var4,var4,var4,rasta
7134,blue,var4,1f60d,var4,var4,1f32a-fe0f,var4,var4,1f60d
7135,defaultyellow,var4,1f618,var4,var4,var4,var4,var4,1f618
7136,chilipepper,var1,rasta,var1,var1,1f525,var1,var1,rasta
7137,lola,1f98b,1f62c,var1,var1,var1,var1,var1,1f62c
7138,spacepoptart,2694-fe0f,1f970,var3,var3,var3,var3,var3,1f970
7139,lola,var0,1f92f,var0,var0,var0,var0,var0,1f92f
7140,oddworldabe,1f98b,1f970,var3,var3,var3,var3,var3,1f970
7141,eggplant,var4,var1,var4,var4,var4,1f32a-fe0f,var4,1f9db-200d-2642-fe0f
7142,cheetos,var4,1f9df,var4,1f9df,var4,var4,var4,1f9df
7143,sakura,var1,1f970,var1,var1,1f9be,var1,var1,1f970
7144,denim,var4,1f32b,var4,var4,var4,1f9be,var4,var3
7145,defaultyellow,var2,1f60e,var2,var2,var2,1f9be,var2,1f60e
7146,camouflage,var3,1f92f,var3,var3,polkadot,var3,var3,1f92f
7147,wine,var4,1f609,var4,var4,var4,var4,var4,1f609
7148,bandicoot,var4,1f60f,var4,var4,1fa78,1fa78,var4,1f60f
7149,oddworldabe,var0,1f618,var0,1f98b,var0,var0,var0,1f618
7150,seafoam,1f409,1f92f,var4,var4,var4,var4,var4,1f92f
7151,denim,1f48e,1f32b,var3,var3,var3,var3,var3,var2
7152,defaultyellow,var0,rasta,var0,var0,var0,var0,var0,rasta
7153,bandicoot,var2,rasta,var2,cyberbird,var2,var2,var2,rasta
7154,lola,1f9be,1f618,var1,var1,var1,var1,var1,1f618
7156,blue,1f30a,1f60e,var0,var0,var0,var0,var0,1f60e
7157,hymn,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7158,bandicoot,2694-fe0f,1f976,var4,var4,var4,var4,var4,1f976
7159,kusama,var3,1f970,var3,var3,var3,var3,var3,1f970
7160,defaultyellow,var4,1f618,var4,var4,var4,cyberbird,var4,1f618
7161,oddworldabe,var4,rasta,var4,var4,var4,var4,var4,rasta
7162,washedpink,var4,1f60d,var4,var4,cyberbird,var4,var4,1f60d
7163,defaultyellow,var3,1f60f,var3,var3,var3,var3,var3,1f60f
7165,lola,1f98b,1f32b,var2,var2,var2,var2,var2,var0
7166,defaultyellow,var3,rasta,var3,var3,polkadot,var3,var3,rasta
7167,raspberry,var4,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7168,chocolate,var3,1f970,var3,var3,1f98b,var3,var3,1f970
7169,mango,var4,1f609,var4,var4,var4,var4,var4,1f609
7170,blue,var0,1f60e,var0,var0,var0,var0,var0,1f60e
7171,seafoam,var1,1f60e,var1,1f409,var1,var1,var1,1f60e
7172,ocean,var0,1f60d,var0,var0,1f48e,var0,var0,1f60d
7173,defaultyellow,var3,1f60d,var3,var3,var3,var3,var3,1f60d
7174,blue,1f32a-fe0f,1f618,var2,var2,var2,var2,var2,1f618
7177,bandicoot,var2,1f970,var2,var2,var2,var2,var2,1f970
7178,rmrkpink,var4,rasta,var4,var4,var4,var4,var4,rasta
7179,streetlime,goldtrim,1f60d,var1,var1,var1,var1,var1,1f60d
7180,defaultyellow,var2,rasta,var2,var2,var2,1f30a,var2,rasta
7181,icicle,var1,1f618,var1,goldtrim,goldtrim,goldtrim,var1,1f618
7182,oddworldabe,var1,263a-fe0f,var1,1f98b,var1,var1,var1,263a-fe0f
7183,mango,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7184,olive,1f9be,1f32b,var3,var3,var3,var3,var3,var2
7185,mint,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7186,denim,var3,1f60f,var3,var3,var3,1f4a7,var3,1f60f
7187,defaultyellow,cyberbird,1f970,var0,var0,var0,var0,var0,1f970
7188,defaultyellow,var3,1f62c,var3,var3,1f4a7,var3,var3,1f62c
7189,brushed,var0,1f970,var0,var0,var0,var0,var0,1f970
7190,blue,1f32a-fe0f,1f62c,var3,var3,var3,var3,var3,1f62c
7191,defaultyellow,var0,rasta,var0,var0,var0,2694-fe0f,var0,rasta
7192,defaultyellow,var4,1f32b,var4,1f9be,var4,var4,var4,var4
7193,retrosteel,var1,1f62c,var1,var1,var1,var1,var1,1f62c
7194,defaultyellow,var1,1f32b,var1,var1,var1,goldtrim,var1,var1
7195,raspberry,var2,1f60f,var2,var2,2694-fe0f,var2,var2,1f60f
7196,eggplant,var0,1f609,var0,var0,var0,var0,var0,1f609
7197,retrosteel,var0,rasta,var0,var0,var0,1f30a,var0,rasta
7198,defaultyellow,var4,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7199,pumpkin,1fa78,1f60d,var3,1fa78,var3,var3,var3,1f60d
7200,defaultyellow,1f525,1f60e,var1,var1,var1,var1,var1,1f60e
7201,lavender,var4,rasta,var4,var4,var4,var4,var4,rasta
7202,icicle,var4,1f970,var4,2694-fe0f,var4,var4,var4,1f970
7203,hymn,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7204,hymn,var2,1f60e,var2,2694-fe0f,var2,var2,var2,1f60e
7205,steelgray,var4,1f60f,var4,var4,var4,var4,var4,1f60f
7206,seafoam,1f30b,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7207,defaultyellow,var1,1f970,var1,var1,var1,2694-fe0f,var1,1f970
7208,chocolate,var0,1f60f,var0,var0,var0,var0,var0,1f60f
7209,seafoam,var4,1f60d,var4,1f409,var4,var4,var4,1f60d
7210,duckeggblue,var0,1f970,var0,var0,var0,1f916,var0,1f970
7211,lola,1fa78,1f970,var2,1fa78,var2,var2,var2,1f970
7212,bandicoot,var4,1f92f,var4,var4,var4,2694-fe0f,var4,1f92f
7213,nineties,var4,1f92f,var4,var4,var4,1f9be,var4,1f92f
7214,oddworldabe,var0,1f60e,var0,var0,1f30b,var0,var0,1f60e
7215,defaultyellow,var2,1f60e,var2,1f30a,var2,var2,var2,1f60e
7216,pistachio,var3,1f609,var3,var3,var3,var3,var3,1f609
7217,gumpop,var1,1f609,var1,1f30b,var1,var1,var1,1f609
7218,nightwing,var3,1f609,var3,var3,var3,1f916,var3,1f609
7219,pinegreen,var1,1f60f,var1,var1,var1,var1,var1,1f60f
7220,duckeggblue,var1,1f970,var1,1f916,var1,var1,var1,1f970
7221,white,var0,1f60d,var0,var0,2694-fe0f,var0,var0,1f60d
7222,defaultyellow,1f525,1f60d,var3,var3,var3,var3,var3,1f60d
7223,red,var3,1f618,var3,var3,1fa78,1fa78,var3,1f618
7224,sunkissed,var3,1f60f,var3,1f9be,var3,var3,var3,1f60f
7225,wine,var0,1f609,var0,var0,var0,var0,var0,1f609
7226,denim,var3,1f32b,var3,var3,var3,polkadot,var3,var2
7227,lavender,var1,rasta,var1,var1,var1,var1,var1,rasta
7228,pumpkin,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7229,chilipepper,var2,1f609,var2,var2,1fa78,1fa78,var2,1f609
7230,defaultyellow,1f525,1f609,var4,var4,var4,var4,var4,1f609
7231,oddworldabe,1f98b,1f618,var2,var2,var2,var2,var2,1f618
7232,midnight,var3,1f60e,var3,goldtrim,var3,var3,var3,1f60e
7233,defaultyellow,var2,1f609,var2,var2,var2,var2,var2,1f609
7234,mango,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7235,kusama,var1,1f32b,var1,var1,cyberbird,var1,var1,var4
7236,kusama,var1,1f60d,var1,var1,polkadot,var1,var1,1f60d
7237,eggplant,var0,1f618,var0,1f32a-fe0f,var0,var0,var0,1f618
7238,chilipepper,var0,1f92f,var0,var0,var0,var0,var0,1f92f
7239,defaultyellow,var3,rasta,var3,var3,var3,var3,var3,rasta
7240,defaultyellow,1f30a,1f92f,var1,var1,var1,var1,var1,1f92f
7241,kusama,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7242,bandicoot,var4,263a-fe0f,var4,1fa78,1fa78,var4,var4,263a-fe0f
7243,defaultyellow,var2,rasta,var2,var2,2694-fe0f,var2,var2,rasta
7244,bandicoot,var1,1f62c,var1,var1,var1,polkadot,var1,1f62c
7245,black,var0,1f62c,var0,var0,var0,var0,var0,1f62c
7246,denim,var2,1f32b,var2,1f30a,var2,var2,var2,var4
7247,red,1fa78,1f60d,var1,1fa78,var1,1fa78,var1,1f60d
7248,defaultyellow,var1,1f970,var1,var1,var1,cyberbird,var1,1f970
7249,hell,var0,1f32b,var0,var0,var0,var0,var0,var3
7250,bandicoot,var2,1f32b,var2,var2,var2,1f525,var2,var4
7251,retrosteel,var0,1f92f,var0,var0,var0,var0,var0,1f92f
7252,lola,1fa78,1f609,var1,var1,1fa78,var1,var1,1f609
7253,bandicoot,var4,1f970,var4,var4,1fa78,1fa78,var4,1f970
7254,red,1fa78,263a-fe0f,var3,1fa78,var3,var3,var3,263a-fe0f
7255,olive,var3,rasta,var3,var3,var3,var3,var3,rasta
7256,electrik,cyberbird,1f60f,var3,var3,var3,var3,var3,1f60f
7257,spacepoptart,var3,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7258,hymn,1f48e,1f609,var3,var3,var3,var3,var3,1f609
7259,ocean,goldtrim,1f60f,var2,var2,var2,var2,var2,1f60f
7260,sunset,var4,1f609,var4,var4,var4,2600,var4,1f609
7261,duckeggblue,var2,1f62c,var2,1f916,var2,var2,var2,1f62c
7262,chilipepper,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
7263,defaultyellow,var4,rasta,var4,var4,var4,1f48e,var4,rasta
7264,denim,var3,1f60d,var3,1f30a,var3,var3,var3,1f60d
7265,mango,var0,1f60e,var0,var0,var0,2600,var0,1f60e
7266,defaultyellow,polkadot,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7267,hymn,var0,1f618,var0,var0,1f32a-fe0f,var0,var0,1f618
7268,duckeggblue,var1,1f618,var1,1f916,var1,var1,var1,1f618
7269,coral,var3,1f609,var3,var3,var3,var3,var3,1f609
7270,gumpop,var4,1f60e,var4,var4,var4,2694-fe0f,var4,1f60e
7271,beige,var2,1f970,var2,var2,var2,cyberbird,var2,1f970
7272,nightwing,var1,1f32b,var1,1f916,var1,var1,var1,var2
7273,chilipepper,var1,1f60d,var1,1fa78,var1,1fa78,var1,1f60d
7274,olive,var4,1f609,var4,var4,var4,var4,var4,1f609
7275,denim,var4,1f32b,var4,1f30b,var4,var4,var4,var2
7276,chocolate,var2,1f60d,var2,goldtrim,var2,var2,var2,1f60d
7277,retrosteel,var3,1f62c,var3,var3,var3,1f30a,var3,1f62c
7278,seafoam,1f409,1f970,var3,var3,var3,var3,var3,1f970
7279,sunset,var1,1f60f,var1,var1,var1,var1,var1,1f60f
7280,gumpop,var3,1f60d,var3,var3,var3,var3,var3,1f60d
7281,nightwing,var0,1f970,var0,cyberbird,var0,var0,var0,1f970
7282,seafoam,var2,1f62c,var2,var2,var2,1f409,var2,1f62c
7283,grafitti,var1,1f60f,var1,var1,var1,var1,var1,1f60f
7284,hymn,var2,1f62c,var2,var2,var2,cyberbird,var2,1f62c
7285,duckeggblue,1f916,1f62c,var2,var2,var2,var2,var2,1f62c
7286,black,var3,rasta,var3,var3,goldtrim,var3,var3,rasta
7287,eggplant,var2,1f92f,var2,1f30b,var2,var2,var2,1f92f
7288,bandicoot,1fa78,1f60d,var0,1fa78,var0,var0,var0,1f60d
7289,seafoam,1f409,rasta,var1,var1,var1,var1,var1,rasta
7290,lola,var0,1f60d,var0,var0,1f525,var0,var0,1f60d
7291,sunset,var0,1f970,var0,1f30b,var0,var0,var0,1f970
7292,mint,var4,1f60e,var4,var4,var4,var4,var4,1f60e
7293,hymn,var0,1f970,var0,var0,var0,1f4a7,var0,1f970
7294,denim,1f48e,1f609,var0,var0,var0,1f48e,var0,1f609
7295,streetlime,var2,1f60e,var2,var2,var2,1f9be,var2,1f60e
7296,punkblue,var3,1f62c,var3,var3,var3,var3,var3,1f62c
7297,defaultyellow,var0,1f60e,var0,var0,1f4a7,var0,var0,1f60e
7298,icicle,var0,1f32b,var0,var0,var0,var0,var0,var0
7299,sunset,var0,rasta,var0,var0,var0,var0,var0,rasta
7300,bandicoot,1f525,1f60f,var0,var0,var0,var0,var0,1f60f
7301,denim,var4,1f60d,var4,var4,var4,1f48e,var4,1f60d
7302,hymn,var0,1f60e,var0,1f30a,var0,var0,var0,1f60e
7303,chilipepper,1fa78,1f970,var3,1fa78,var3,var3,var3,1f970
7304,blue,var3,1f60f,var3,1f4a7,var3,var3,var3,1f60f
7305,lola,1f525,1f60f,var1,var1,var1,var1,var1,1f60f
7306,sakura,var4,1f970,var4,goldtrim,var4,var4,var4,1f970
7307,sunset,var1,rasta,var1,var1,2600,var1,var1,rasta
7308,defaultyellow,1f916,1f976,var1,var1,1f916,1f916,var1,1f976
7309,pumpkin,1fa78,1f62c,var1,1fa78,var1,var1,var1,1f62c
7310,pistachio,var4,1f62c,var4,var4,var4,var4,var4,1f62c
7311,eggplant,var0,1f60e,var0,var0,1f48e,1f48e,var0,1f60e
7312,pistachio,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7313,defaultyellow,var3,263a-fe0f,var3,var3,1f30b,var3,var3,263a-fe0f
7314,denim,var1,1f609,var1,var1,var1,1f4a7,var1,1f609
7315,defaultyellow,var4,1f609,var4,polkadot,var4,var4,var4,1f609
7316,seafoam,var0,1f60d,var0,var0,var0,1f409,var0,1f60d
7317,rmrkpink,var3,1f92f,var3,var3,var3,var3,var3,1f92f
7318,ube,var3,1f92f,var3,var3,var3,1f9be,var3,1f92f
7319,mango,var1,rasta,var1,var1,2600,var1,var1,rasta
7320,sunkissed,var2,1f32b,var2,var2,var2,var2,var2,var1
7321,periwinkle,var0,1f609,var0,var0,var0,var0,var0,1f609
7322,sunset,var0,1f92f,var0,var0,2600,var0,var0,1f92f
7323,hell,var2,1f32b,var2,var2,var2,cyberbird,var2,var3
7324,copper,var3,263a-fe0f,var3,var3,polkadot,var3,var3,263a-fe0f
7325,nightwing,2694-fe0f,1f970,var2,var2,var2,var2,var2,1f970
7326,denim,1f30a,1f60f,var3,var3,var3,var3,var3,1f60f
7327,pinegreen,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7328,bandicoot,var0,1f60e,var0,var0,var0,var0,var0,1f60e
7329,sakura,var0,1f609,var0,goldtrim,var0,var0,var0,1f609
7330,streetlime,var2,rasta,var2,var2,var2,var2,var2,rasta
7331,mango,var0,1f60e,var0,2600,var0,var0,var0,1f60e
7332,eggplant,var3,1f970,var3,1f48e,var3,var3,var3,1f970
7333,electrik,2694-fe0f,rasta,var0,var0,var0,var0,var0,rasta
7334,defaultyellow,var3,1f32b,var3,var3,var3,var3,var3,var3
7335,oddworldabe,var0,1f609,var0,var0,var0,var0,var0,1f609
7336,chocolate,var3,1f60e,var3,1f98b,var3,var3,var3,1f60e
7337,seafoam,var2,1f60e,var2,1f409,var2,var2,var2,1f60e
7338,defaultyellow,var3,rasta,var3,var3,var3,var3,var3,rasta
7339,chocolate,var2,1f92f,var2,var2,var2,var2,var2,1f92f
7340,retrosteel,var2,1f970,var2,var2,1f32a-fe0f,var2,var2,1f970
7341,lola,var3,1f60f,var3,var3,cyberbird,var3,var3,1f60f
7342,pistachio,var1,1f32b,var1,var1,var1,goldtrim,var1,var2
7343,spacepoptart,goldtrim,rasta,var2,var2,var2,var2,var2,rasta
7344,pumpkin,var2,1f62c,var2,var2,var2,1f9be,var2,1f62c
7345,denim,var2,263a-fe0f,var2,var2,var2,1f48e,var2,263a-fe0f
7346,nightwing,1f916,1f609,var0,var0,var0,var0,var0,1f609
7347,retrosteel,1f32a-fe0f,1f970,var2,var2,var2,var2,var2,1f970
7348,hymn,var0,1f60f,var0,var0,1f48e,var0,var0,1f60f
7349,icicle,var3,1f970,var3,var3,var3,var3,var3,1f970
7350,bandicoot,var3,1f609,var3,var3,var3,1f98b,var3,1f609
7351,defaultyellow,var0,1f32b,var0,goldtrim,var0,var0,var0,var2
7352,punkblue,1f30b,1f60f,var0,var0,var0,var0,var0,1f60f
7353,bandicoot,1fa78,1f970,var4,1fa78,var4,var4,var4,1f970
7354,lola,1fa78,1f618,var1,var1,var1,1fa78,var1,1f618
7355,seafoam,var4,1f609,var4,1f409,var4,var4,var4,1f609
7356,defaultyellow,var2,1f62c,var2,var2,1f916,var2,var2,1f62c
7357,defaultyellow,var2,1f32b,var2,var2,1f98b,var2,var2,var0
7358,defaultyellow,1f916,rasta,var2,var2,var2,var2,var2,rasta
7359,defaultyellow,1f32a-fe0f,1f92f,var0,var0,var0,var0,var0,1f92f
7360,denim,var1,1f62c,var1,var1,1f30a,var1,var1,1f62c
7361,chocolate,1f98b,1f92f,var0,var0,var0,var0,var0,1f92f
7362,seafoam,var0,1f60e,var0,var0,1f409,var0,var0,1f60e
7363,washedpink,var1,1f970,var1,var1,var1,2694-fe0f,var1,1f970
7364,ocean,var1,1f92f,var1,var1,var1,1f32a-fe0f,var1,1f92f
7365,chilipepper,1f525,1f970,var3,var3,var3,var3,var3,1f970
